32.00	10.00	0.00	-28.00	10.00	-0.00	5	10	20	20	0.30	2	0.00	0.00
33.00	10.00	-3.00	-27.00	10.00	-3.00	5	10	20	20	0.30	2	0.00	0.00
33.00	10.00	-2.00	-27.00	10.00	-2.00	5	10	20	20	0.30	2	0.00	0.00
33.00	10.00	-1.00	-27.00	10.00	-1.00	5	10	20	20	0.30	2	0.00	0.00
33.00	10.00	0.00	-27.00	10.00	-0.00	5	10	20	20	0.30	2	0.00	0.00
33.00	10.00	1.00	-27.00	10.00	1.00	5	10	20	20	0.30	2	0.00	0.00
33.00	10.00	2.00	-27.00	10.00	2.00	5	10	20	20	0.30	2	0.00	0.00
33.00	10.00	3.00	-27.00	10.00	3.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	-5.00	-26.00	10.00	-5.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	-4.00	-26.00	10.00	-4.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	-3.00	-26.00	10.00	-3.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	-2.00	-26.00	10.00	-2.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	-1.00	-26.00	10.00	-1.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	0.00	-26.00	10.00	-0.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	1.00	-26.00	10.00	1.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	2.00	-26.00	10.00	2.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	3.00	-26.00	10.00	3.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	4.00	-26.00	10.00	4.00	5	10	20	20	0.30	2	0.00	0.00
34.00	10.00	5.00	-26.00	10.00	5.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	-6.00	-25.00	10.00	-6.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	-5.00	-25.00	10.00	-5.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	-4.00	-25.00	10.00	-4.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	-3.00	-25.00	10.00	-3.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	-2.00	-25.00	10.00	-2.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	-1.00	-25.00	10.00	-1.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	0.00	-25.00	10.00	-0.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	1.00	-25.00	10.00	1.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	2.00	-25.00	10.00	2.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	3.00	-25.00	10.00	3.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	4.00	-25.00	10.00	4.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	5.00	-25.00	10.00	5.00	5	10	20	20	0.30	2	0.00	0.00
35.00	10.00	6.00	-25.00	10.00	6.00	5	10	20	20	0.30	2	0.00	0.00
36.00	10.00	-6.00	-24.00	10.00	-6.00	5	10	20	20	0.30	2	0.00	0.00
36.00	10.00	-5.00	-24.00	10.00	-5.00	5	10	20	20	0.30	2	0.00	0.00
36.00	10.00	-4.00	-24.00	10.00	-4.00	5	10	20	20	0.30	2	0.00	0.00
36.00	10.00	-3.00	-24.00	10.00	-3.00	5	10	20	20	0.30	2	0.00	0.00
