-36.28	10.00	28.28	6.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
-34.28	10.00	24.28	8.14	10.00	-18.14	5	10	20	20	0.30	2	0.00	0.00
-34.28	10.00	26.28	8.14	10.00	-16.14	5	10	20	20	0.30	2	0.00	0.00
-34.28	10.00	28.28	8.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
-34.28	10.00	30.28	8.14	10.00	-12.14	5	10	20	20	0.30	2	0.00	0.00
-34.28	10.00	32.28	8.14	10.00	-10.14	5	10	20	20	0.30	2	0.00	0.00
-32.28	10.00	22.28	10.14	10.00	-20.14	5	10	20	20	0.30	2	0.00	0.00
-32.28	10.00	24.28	10.14	10.00	-18.14	5	10	20	20	0.30	2	0.00	0.00
-32.28	10.00	26.28	10.14	10.00	-16.14	5	10	20	20	0.30	2	0.00	0.00
-32.28	10.00	28.28	10.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
-32.28	10.00	30.28	10.14	10.00	-12.14	5	10	20	20	0.30	2	0.00	0.00
-32.28	10.00	32.28	10.14	10.00	-10.14	5	10	20	20	0.30	2	0.00	0.00
-32.28	10.00	34.28	10.14	10.00	-8.14	5	10	20	20	0.30	2	0.00	0.00
-30.28	10.00	22.28	12.14	10.00	-20.14	5	10	20	20	0.30	2	0.00	0.00
-30.28	10.00	24.28	12.14	10.00	-18.14	5	10	20	20	0.30	2	0.00	0.00
-30.28	10.00	26.28	12.14	10.00	-16.14	5	10	20	20	0.30	2	0.00	0.00
-30.28	10.00	28.28	12.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
-30.28	10.00	30.28	12.14	10.00	-12.14	5	10	20	20	0.30	2	0.00	0.00
-30.28	10.00	32.28	12.14	10.00	-10.14	5	10	20	20	0.30	2	0.00	0.00
-30.28	10.00	34.28	12.14	10.00	-8.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	20.28	14.14	10.00	-22.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	22.28	14.14	10.00	-20.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	24.28	14.14	10.00	-18.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	26.28	14.14	10.00	-16.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	28.28	14.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	30.28	14.14	10.00	-12.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	32.28	14.14	10.00	-10.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	34.28	14.14	10.00	-8.14	5	10	20	20	0.30	2	0.00	0.00
-28.28	10.00	36.28	14.14	10.00	-6.14	5	10	20	20	0.30	2	0.00	0.00
-26.28	10.00	22.28	16.14	10.00	-20.14	5	10	20	20	0.30	2	0.00	0.00
-26.28	10.00	24.28	16.14	10.00	-18.14	5	10	20	20	0.30	2	0.00	0.00
-26.28	10.00	26.28	16.14	10.00	-16.14	5	10	20	20	0.30	2	0.00	0.00
-26.28	10.00	28.28	16.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
-26.28	10.00	30.28	16.14	10.00	-12.14	5	10	20	20	0.30	2	0.00	0.00
-26.28	10.00	32.28	16.14	10.00	-10.14	5	10	20	20	0.30	2	0.00	0.00
-26.28	10.00	34.28	16.14	10.00	-8.14	5	10	20	20	0.30	2	0.00	0.00
-24.28	10.00	22.28	18.14	10.00	-20.14	5	10	20	20	0.30	2	0.00	0.00
-24.28	10.00	24.28	18.14	10.00	-18.14	5	10	20	20	0.30	2	0.00	0.00
-24.28	10.00	26.28	18.14	10.00	-16.14	5	10	20	20	0.30	2	0.00	0.00
-24.28	10.00	28.28	18.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
-24.28	10.00	30.28	18.14	10.00	-12.14	5	10	20	20	0.30	2	0.00	0.00
-24.28	10.00	32.28	18.14	10.00	-10.14	5	10	20	20	0.30	2	0.00	0.00
-24.28	10.00	34.28	18.14	10.00	-8.14	5	10	20	20	0.30	2	0.00	0.00
-22.28	10.00	24.28	20.14	10.00	-18.14	5	10	20	20	0.30	2	0.00	0.00
-22.28	10.00	26.28	20.14	10.00	-16.14	5	10	20	20	0.30	2	0.00	0.00
-22.28	10.00	28.28	20.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
-22.28	10.00	30.28	20.14	10.00	-12.14	5	10	20	20	0.30	2	0.00	0.00
-22.28	10.00	32.28	20.14	10.00	-10.14	5	10	20	20	0.30	2	0.00	0.00
-20.28	10.00	28.28	22.14	10.00	-14.14	5	10	20	20	0.30	2	0.00	0.00
