-48.00	10.00	-0.00	12.00	10.00	0.00	5	10	20	20	0.30	2	0.00	0.00
-44.00	10.00	-4.00	16.00	10.00	-4.00	5	10	20	20	0.30	2	0.00	0.00
-44.00	10.00	-0.00	16.00	10.00	0.00	5	10	20	20	0.30	2	0.00	0.00
-44.00	10.00	4.00	16.00	10.00	4.00	5	10	20	20	0.30	2	0.00	0.00
-40.00	10.00	-8.00	20.00	10.00	-8.00	5	10	20	20	0.30	2	0.00	0.00
-40.00	10.00	-4.00	20.00	10.00	-4.00	5	10	20	20	0.30	2	0.00	0.00
-40.00	10.00	-0.00	20.00	10.00	0.00	5	10	20	20	0.30	2	0.00	0.00
-40.00	10.00	4.00	20.00	10.00	4.00	5	10	20	20	0.30	2	0.00	0.00
-40.00	10.00	8.00	20.00	10.00	8.00	5	10	20	20	0.30	2	0.00	0.00
-36.00	10.00	-4.00	24.00	10.00	-4.00	5	10	20	20	0.30	2	0.00	0.00
-36.00	10.00	-0.00	24.00	10.00	0.00	5	10	20	20	0.30	2	0.00	0.00
-36.00	10.00	4.00	24.00	10.00	4.00	5	10	20	20	0.30	2	0.00	0.00
-32.00	10.00	-0.00	28.00	10.00	0.00	5	10	20	20	0.30	2	0.00	0.00
