-0.1322347	10.00	-50	-0.1322347	0.00	0	0	10.00	-40
-1.174041	10.00	-49.96696	-1.041807	0.00	0.0330372	-0.0004247675	10.00	-39.97894
-1.520601	10.00	-49.94591	-0.3465601	0.00	0.02105703	-0.0007088753	10.00	-39.96373
-1.676108	10.00	-49.93646	-0.1555068	0.00	0.009448609	-0.001071988	10.00	-39.94349
-1.848758	10.00	-49.92095	-0.1726494	0.00	0.01550543	-0.001575296	10.00	-39.92673
-1.962956	10.00	-49.91069	-0.1141988	0.00	0.01025606	-0.002787169	10.00	-39.90098
-2.115304	10.00	-49.89701	-0.1523472	0.00	0.01368212	-0.003957216	10.00	-39.8744
-2.245769	10.00	-49.8853	-0.1304652	0.00	0.01171692	-0.005231518	10.00	-39.84263
-2.378131	10.00	-49.87341	-0.1323621	0.00	0.01188728	-0.006390877	10.00	-39.80586
-2.509775	10.00	-49.86159	-0.1316444	0.00	0.01182282	-0.007981164	10.00	-39.76276
-2.643533	10.00	-49.84958	-0.1337579	0.00	0.01201263	-0.009543869	10.00	-39.71624
-2.773639	10.00	-49.83285	-0.1301057	0.00	0.01672382	-0.01129641	10.00	-39.66457
-2.906362	10.00	-49.80808	-0.1327231	0.00	0.02477112	-0.01299456	10.00	-39.6103
-3.038048	10.00	-49.76947	-0.1316855	0.00	0.03860351	-0.01435886	10.00	-39.55299
-3.172045	10.00	-49.71463	-0.1339971	0.00	0.05485091	-0.015767	10.00	-39.49537
-3.302935	10.00	-49.64204	-0.1308899	0.00	0.07258988	-0.01749645	10.00	-39.43508
-3.43006	10.00	-49.5576	-0.1271258	0.00	0.08443793	-0.01917595	10.00	-39.37471
-3.456891	10.00	-49.52698	-0.02683021	0.00	0.03061355	-0.02055766	10.00	-39.31155
-3.456891	10.00	-49.52698	0	0.00	0	-0.02191449	10.00	-39.24704
-3.456891	10.00	-49.52698	0	0.00	0	-0.02317027	10.00	-39.18034
-3.456891	10.00	-49.52698	0	0.00	0	-0.02401941	10.00	-39.11238
-3.456891	10.00	-49.52698	0	0.00	0	-0.02446212	10.00	-39.04302
-3.456891	10.00	-49.52698	0	0.00	0	-0.02496076	10.00	-38.97036
-3.456891	10.00	-49.52698	0	0.00	0	-0.02573118	10.00	-38.89815
-3.456891	10.00	-49.52698	0	0.00	0	-0.0262945	10.00	-38.82321
-3.456891	10.00	-49.52698	0	0.00	0	-0.02683099	10.00	-38.75103
-3.456891	10.00	-49.52698	0	0.00	0	-0.02748413	10.00	-38.67574
-3.456891	10.00	-49.52698	0	0.00	0	-0.02811669	10.00	-38.59821
-3.456891	10.00	-49.52698	0	0.00	0	-0.02868079	10.00	-38.51838
-3.456891	10.00	-49.52698	0	0.00	0	-0.0292221	10.00	-38.44075
-3.456891	10.00	-49.52698	0	0.00	0	-0.02962014	10.00	-38.35899
-3.456891	10.00	-49.52698	0	0.00	0	-0.02990927	10.00	-38.26672
-3.456891	10.00	-49.52698	0	0.00	0	-0.03029229	10.00	-38.18623
-3.456891	10.00	-49.52698	0	0.00	0	-0.03077836	10.00	-38.10546
-3.456891	10.00	-49.52698	0	0.00	0	-0.03128161	10.00	-38.02781
-3.456891	10.00	-49.52698	0	0.00	0	-0.03168214	10.00	-37.94187
-3.456891	10.00	-49.52698	0	0.00	0	-0.03204407	10.00	-37.85604
-3.456891	10.00	-49.52698	0	0.00	0	-0.03241358	10.00	-37.76826
-3.456891	10.00	-49.52698	0	0.00	0	-0.03275841	10.00	-37.68082
-3.456891	10.00	-49.52698	0	0.00	0	-0.03295489	10.00	-37.59167
-3.456891	10.00	-49.52698	0	0.00	0	-0.03299424	10.00	-37.50359
-3.456891	10.00	-49.52698	0	0.00	0	-0.03287483	10.00	-37.41308
-3.456891	10.00	-49.52698	0	0.00	0	-0.03254151	10.00	-37.32429
-3.456891	10.00	-49.52698	0	0.00	0	-0.03216455	10.00	-37.23189
-3.456891	10.00	-49.52698	0	0.00	0	-0.0319197	10.00	-37.14299
-3.456891	10.00	-49.52698	0	0.00	0	-0.03165419	10.00	-37.05099
-3.456891	10.00	-49.52698	0	0.00	0	-0.03138969	10.00	-36.95996
-3.456891	10.00	-49.52698	0	0.00	0	-0.0312563	10.00	-36.86796
-3.456891	10.00	-49.52698	0	0.00	0	-0.03119273	10.00	-36.77541
-3.456891	10.00	-49.52698	0	0.00	0	-0.03112965	10.00	-36.68179
-3.456891	10.00	-49.52698	0	0.00	0	-0.03109211	10.00	-36.58958
-3.456891	10.00	-49.52698	0	0.00	0	-0.03105879	10.00	-36.49434
-3.456891	10.00	-49.52698	0	0.00	0	-0.03103518	10.00	-36.40121
-3.456891	10.00	-49.52698	0	0.00	0	-0.03104231	10.00	-36.30459
