0.0245136	10.00	-49.93537	0.0245136	0.00	0.06462976	0	10.00	40
0.2114417	10.00	-49.4238	0.1869281	0.00	0.5115724	-0.007044734	10.00	39.98375
0.2653231	10.00	-49.27188	0.05388138	0.00	0.151915	-0.01217278	10.00	39.96582
0.3028635	10.00	-49.16604	0.03754036	0.00	0.1058426	-0.01698128	10.00	39.93711
0.3494388	10.00	-49.03473	0.04657528	0.00	0.131316	-0.01930027	10.00	39.91931
0.371991	10.00	-48.97114	0.02255226	0.00	0.06358462	-0.02139948	10.00	39.89884
0.3953552	10.00	-48.90527	0.02336421	0.00	0.06587388	-0.02299445	10.00	39.8769
0.4180701	10.00	-48.84122	0.02271485	0.00	0.06404303	-0.02448331	10.00	39.85193
0.441754	10.00	-48.77445	0.02368392	0.00	0.06677528	-0.02569183	10.00	39.82528
0.4650004	10.00	-48.7089	0.02324637	0.00	0.06554163	-0.02676504	10.00	39.79653
0.4882234	10.00	-48.64343	0.023223	0.00	0.06547575	-0.02784313	10.00	39.7658
0.5113191	10.00	-48.57831	0.02309572	0.00	0.06511687	-0.02885978	10.00	39.73296
0.5343964	10.00	-48.51325	0.02307732	0.00	0.065065	-0.02977021	10.00	39.69755
0.557776	10.00	-48.44669	0.02337963	0.00	0.06656184	-0.03071205	10.00	39.65207
0.5861	10.00	-48.36605	0.02832395	0.00	0.08063834	-0.03176362	10.00	39.58127
0.6252651	10.00	-48.24804	0.03916512	0.00	0.1180096	-0.03219297	10.00	39.53924
0.6489004	10.00	-48.18255	0.02363532	0.00	0.06548459	-0.03251516	10.00	39.49597
0.6732386	10.00	-48.11816	0.02433813	0.00	0.06439827	-0.03275307	10.00	39.45184
0.7005894	10.00	-48.06679	0.02735083	0.00	0.05136773	-0.03294493	10.00	39.40472
0.7211931	10.00	-48.02049	0.02060376	0.00	0.0462967	-0.03306525	10.00	39.35813
0.7258114	10.00	-48.00889	0.004618216	0.00	0.01160109	-0.03313018	10.00	39.3098
0.7258114	10.00	-48.00889	0	0.00	0	-0.03313131	10.00	39.26123
0.7258114	10.00	-48.00889	0	0.00	0	-0.03311266	10.00	39.21169
0.7258114	10.00	-48.00889	0	0.00	0	-0.03308997	10.00	39.16122
0.7258114	10.00	-48.00889	0	0.00	0	-0.03306712	10.00	39.11232
0.7258114	10.00	-48.00889	0	0.00	0	-0.03304322	10.00	39.06259
0.7258114	10.00	-48.00889	0	0.00	0	-0.03301953	10.00	39.01249
0.7258114	10.00	-48.00889	0	0.00	0	-0.0329967	10.00	38.96323
0.7258114	10.00	-48.00889	0	0.00	0	-0.03297269	10.00	38.91353
0.7258114	10.00	-48.00889	0	0.00	0	-0.03294945	10.00	38.86338
0.7258114	10.00	-48.00889	0	0.00	0	-0.03292541	10.00	38.81343
0.7258114	10.00	-48.00889	0	0.00	0	-0.03290246	10.00	38.76419
0.7258114	10.00	-48.00889	0	0.00	0	-0.03287884	10.00	38.71511
0.7258114	10.00	-48.00889	0	0.00	0	-0.03285494	10.00	38.66404
0.7258114	10.00	-48.00889	0	0.00	0	-0.03283197	10.00	38.61611
0.7258114	10.00	-48.00889	0	0.00	0	-0.03280844	10.00	38.56594
0.7258114	10.00	-48.00889	0	0.00	0	-0.03278514	10.00	38.51696
0.7258114	10.00	-48.00889	0	0.00	0	-0.03276179	10.00	38.46738
0.7258114	10.00	-48.00889	0	0.00	0	-0.032738	10.00	38.41737
0.7258114	10.00	-48.00889	0	0.00	0	-0.03271506	10.00	38.36816
0.7258114	10.00	-48.00889	0	0.00	0	-0.03269098	10.00	38.31875
0.7258114	10.00	-48.00889	0	0.00	0	-0.03266804	10.00	38.26914
0.7258114	10.00	-48.00889	0	0.00	0	-0.03264404	10.00	38.21909
0.7258114	10.00	-48.00225	0	0.00	0.006641503	-0.03262086	10.00	38.17015
0.7258114	10.00	-47.99386	0	0.00	0.00838484	-0.03259756	10.00	38.12067
0.7258114	10.00	-47.96877	0	0.00	0.02509459	-0.03257409	10.00	38.07133
0.7258114	10.00	-47.93166	0	0.00	0.03711395	-0.03255108	10.00	38.02248
0.7258114	10.00	-47.87347	0	0.00	0.05818719	-0.03252744	10.00	37.97212
0.7258114	10.00	-47.80759	0	0.00	0.06587389	-0.0325041	10.00	37.92343
0.7258114	10.00	-47.74331	0	0.00	0.06428836	-0.0324811	10.00	37.87428
0.7258114	10.00	-47.67778	0	0.00	0.06551998	-0.03245735	10.00	37.82463
0.7258114	10.00	-47.61159	0	0.00	0.06619804	-0.03243382	10.00	37.77518
0.7258114	10.00	-47.54567	0	0.00	0.06592342	-0.0324101	10.00	37.72547
0.7258114	10.00	-47.47937	0	0.00	0.06629288	-0.0323869	10.00	37.67489
0.7258114	10.00	-47.41193	0	0.00	0.06744375	-0.0323637	10.00	37.62633
0.7258114	10.00	-47.34719	0	0.00	0.06473858	-0.03233978	10.00	37.57663
0.7258114	10.00	-47.2809	0	0.00	0.06629147	-0.03231594	10.00	37.52695
0.7258114	10.00	-47.21466	0	0.00	0.06623484	-0.03229293	10.00	37.47726
0.7258114	10.00	-47.14841	0	0.00	0.06625324	-0.03226915	10.00	37.42739
0.7258114	10.00	-47.08194	0	0.00	0.0664755	-0.0322375	10.00	37.36132
0.7258114	10.00	-46.99385	0	0.00	0.08808427	-0.03219822	10.00	37.27738
0.7258114	10.00	-46.88193	0	0.00	0.111924	-0.03217473	10.00	37.22779
0.7258114	10.00	-46.8158	0	0.00	0.06612868	-0.03215062	10.00	37.17654
0.7258114	10.00	-46.74747	0	0.00	0.06832282	-0.03212882	10.00	37.13034
0.7258114	10.00	-46.68587	0	0.00	0.06160591	-0.0321029	10.00	37.07537
0.7258114	10.00	-46.61257	0	0.00	0.0733014	-0.03205829	10.00	36.98146
0.7258114	10.00	-46.48736	0	0.00	0.1252106	-0.032034	10.00	36.93096
0.7258114	10.00	-46.42002	0	0.00	0.06733475	-0.03201103	10.00	36.88168
0.7258114	10.00	-46.35431	0	0.00	0.06571533	-0.03198694	10.00	36.83156
0.7258114	10.00	-46.2875	0	0.00	0.06680391	-0.03196386	10.00	36.78256
0.7258114	10.00	-46.22215	0	0.00	0.06535152	-0.03194036	10.00	36.73254
0.7258114	10.00	-46.15546	0	0.00	0.06668783	-0.03190926	10.00	36.66775
0.7258114	10.00	-46.06908	0	0.00	0.08637992	-0.03186975	10.00	36.58289
0.7258114	10.00	-45.95594	0	0.00	0.1131442	-0.03184122	10.00	36.52344
